Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	39.83145000
-4.39999957	0.00000000	39.83145000
-4.19999958	0.00000000	39.83145000
-3.99999959	0.00000000	39.83145000
-3.79999960	0.00000000	39.83145000
-3.59999962	0.00000000	39.83145000
-3.39999963	0.00000000	39.83145000
-3.19999964	0.00000000	39.83145000
-2.99999965	0.00000000	39.83145000
-2.79999966	0.00000000	39.83145000
-2.59999968	0.00000000	39.83145000
-2.39999969	0.00000000	39.83145000
-2.19999970	0.00000000	39.83145000
-1.99999971	0.00000000	39.88066000
-1.79999972	0.00000000	40.24360000
-1.59999973	0.00000000	40.64345000
-1.39999975	0.00000000	40.24360000
-1.19999976	0.00000000	39.88066000
-0.99999977	0.00000000	39.88066000
-0.79999978	0.00000000	40.24360000
-0.59999979	0.00000000	40.69267000
-0.39999981	0.35125490	40.69882000
-0.19999982	0.70250980	41.09867000
0.00000017	0.87844490	41.04945000
0.20000016	1.05376500	40.29281000
0.40000015	0.87844490	39.88066000
0.60000013	0.35125490	39.83145000
0.80000012	-0.52657480	39.83145000
1.00000011	-1.58095500	39.88066000
1.20000010	-2.45940000	40.24360000
1.40000009	-2.81127000	40.69267000
1.60000008	-2.45940000	40.69882000
1.80000006	-1.22970000	41.09867000
2.00000005	0.52657480	41.04945000
2.20000004	2.81127000	40.29281000
2.40000003	4.56816000	39.88066000
2.60000002	5.27128500	39.83145000
2.80000000	4.74409400	39.83145000
2.99999999	2.81127000	39.83145000
3.19999998	-0.17531990	39.83145000
3.39999997	-3.68971500	39.83145000
3.59999996	-6.50098400	39.88066000
3.79999994	-7.90661900	40.29281000
3.99999993	-7.37942900	41.09867000
4.19999992	-4.91941500	41.51083000
4.39999991	-1.05376500	41.51083000
4.59999990	3.51377900	41.09867000
4.79999989	7.20410900	40.29281000
4.99999987	9.31225400	39.88066000
5.19999986	8.96099900	39.83145000
5.39999985	6.50098400	39.83145000
5.59999984	2.28408000	39.83145000
5.79999983	-2.63533500	39.83145000
5.99999981	-6.85223900	39.83145000
6.19999980	-9.13693400	39.88066000
6.39999979	-9.13693400	40.29281000
6.59999978	-7.02817400	41.04945000
6.79999977	-3.16252500	41.04945000
6.99999975	1.22970000	40.29281000
7.19999974	5.09534900	39.88066000
7.39999973	7.20410900	39.83145000
7.59999972	7.55536400	39.83145000
7.79999971	5.97379400	39.83145000
7.99999970	3.16252500	39.83145000
8.19999968	-0.17531990	39.83145000
8.39999967	-2.98659000	39.83145000
8.59999966	-4.74409400	39.83145000
8.79999965	-5.09534900	39.83145000
8.99999964	-4.21690500	39.83145000
9.19999962	-2.45940000	39.88066000
9.39999961	-0.35125490	40.24360000
9.59999960	1.22970000	40.64345000
9.79999959	2.28408000	40.24360000
9.99999958	2.45940000	39.88066000
10.19999956	2.10814500	39.83145000
10.39999955	1.22970000	39.83145000
10.59999954	0.35125490	39.88066000
10.79999953	-0.52657480	40.29281000
10.99999952	-0.87844490	41.04945000
