Time	Channel A	Channel B	Channel C
(us)	(V)	(mV)	(mV)

-4.09999969	0.00000000	-117.00910000	-12.62918000
-3.89999971	0.00000000	-117.00910000	-12.62918000
-3.69999972	0.00000000	-118.59000000	-12.62918000
-3.49999973	0.00000000	-117.00910000	-12.62918000
-3.29999974	0.00000000	-117.00910000	-12.62918000
-3.09999975	0.00000000	-117.00910000	-12.62918000
-2.89999977	0.00000000	-117.00910000	-12.62918000
-2.69999978	0.00000000	-117.00910000	-12.62918000
-2.49999979	0.00000000	-117.00910000	-12.62918000
-2.29999980	0.00000000	-117.00910000	-12.62918000
-2.09999981	0.00000000	-117.00910000	-12.62918000
-1.89999982	0.00000000	-117.00910000	-12.62918000
-1.69999984	0.00000000	-117.00910000	-12.62918000
-1.49999985	0.00000000	-117.00910000	-12.62918000
-1.29999986	0.00000000	-117.00910000	-12.62918000
-1.09999987	0.00000000	-118.59000000	-12.62918000
-0.89999988	0.00000000	-117.00910000	-14.21014000
-0.69999990	0.00000000	-117.00910000	-12.62918000
-0.49999991	0.00000000	-117.00910000	-12.62918000
-0.29999992	0.31803640	-117.00910000	-12.62918000
-0.09999993	0.63668800	-117.00910000	-12.62918000
0.10000006	0.95533960	-117.00910000	-12.62918000
0.30000004	1.11466500	-117.00910000	-12.62918000
0.50000003	0.95533960	-115.42810000	-12.62918000
0.70000002	0.47736220	-117.00910000	-12.62918000
0.90000001	-0.15871060	-117.00910000	-12.62918000
1.10000000	-0.95533960	-117.00910000	-12.62918000
1.29999999	-1.91129400	-118.59000000	-12.62918000
1.49999997	-2.54859700	-118.59000000	-12.62918000
1.69999996	-2.70792300	-118.59000000	-12.62918000
1.89999995	-2.22994600	-118.59000000	-12.62918000
2.09999994	-0.95533960	-117.00910000	-12.62918000
2.29999993	0.95533960	-115.42810000	-12.62918000
2.49999991	2.86724900	-115.42810000	-12.62918000
2.69999990	4.61921700	-113.84720000	-12.62918000
2.89999989	5.41584600	-113.84720000	-12.62918000
3.09999988	4.93786900	-113.84720000	-12.62918000
3.29999987	3.34522600	-113.84720000	-12.62918000
3.49999985	0.63668800	-115.42810000	-12.62918000
3.69999984	-2.70792300	-118.59000000	-12.62918000
3.89999983	-5.57517200	-120.17100000	-12.62918000
4.09999982	-7.64579200	-121.75200000	-14.21014000
4.29999981	-7.96444400	-121.75200000	-12.62918000
4.49999980	-6.53112700	-120.17100000	-12.62918000
4.69999978	-3.50393700	-118.59000000	-12.62918000
4.89999977	0.47736220	-117.00910000	-12.62918000
5.09999976	4.61921700	-113.84720000	-12.62918000
5.29999975	7.96444400	-112.26620000	-12.62918000
5.49999974	9.55770200	-110.68530000	-12.62918000
5.69999972	9.07972400	-110.68530000	-12.62918000
5.89999971	6.53112700	-112.26620000	-12.62918000
6.09999970	2.38927200	-115.42810000	-12.62918000
6.29999969	-2.07062000	-117.00910000	-12.62918000
6.49999968	-6.21247500	-120.17100000	-14.21014000
6.69999967	-8.92039900	-121.75200000	-14.21014000
6.89999965	-9.55770200	-121.75200000	-14.21014000
7.09999964	-8.12377000	-120.17100000	-12.62918000
7.29999963	-4.93786900	-120.17100000	-12.62918000
7.49999962	-0.79601380	-117.00910000	-12.62918000
7.69999961	3.18590100	-113.84720000	-12.62918000
7.89999959	6.21247500	-112.26620000	-12.62918000
8.09999958	7.80511800	-112.26620000	-12.62918000
8.29999957	7.48646600	-112.26620000	-12.62918000
8.49999956	5.73449800	-113.84720000	-12.62918000
8.69999955	2.86724900	-115.42810000	-12.62918000
8.89999953	-0.31803640	-117.00910000	-12.62918000
9.09999952	-3.18590100	-118.59000000	-12.62918000
9.29999951	-4.77854300	-118.59000000	-12.62918000
9.49999950	-5.25652100	-118.59000000	-12.62918000
9.69999949	-4.61921700	-118.59000000	-12.62918000
9.89999948	-3.02657500	-117.00910000	-12.62918000
10.09999946	-1.11466500	-117.00910000	-12.62918000
10.29999945	0.79601380	-115.42810000	-12.62918000
10.49999944	2.07062000	-115.42810000	-12.62918000
10.69999943	2.54859700	-115.42810000	-12.62918000
10.89999942	2.54859700	-115.42810000	-12.62918000
11.09999940	1.91129400	-115.42810000	-12.62918000
11.29999939	0.95533960	-118.59000000	-12.62918000
11.49999938	0.15871060	-117.00910000	-12.62918000
11.69999937	-0.47736220	-115.42810000	-12.62918000
11.89999936	-0.95533960	-117.00910000	-14.21014000
12.09999934	-0.95533960	-117.00910000	-12.62918000
12.29999933	-0.95533960	-117.00910000	-12.62918000
12.49999932	-0.63668800	-117.00910000	-12.62918000
12.69999931	-0.31803640	-115.42810000	-12.62918000
12.89999930	0.00000000	-115.42810000	-12.62918000
13.09999929	0.00000000	-117.00910000	-12.62918000
13.29999927	-0.15871060	-117.00910000	-12.62918000
13.49999926	0.00000000	-117.00910000	-12.62918000
13.69999925	0.00000000	-117.00910000	-12.62918000
13.89999924	0.00000000	-117.00910000	-12.62918000
14.09999923	0.00000000	-117.00910000	-12.62918000
14.29999921	0.00000000	-117.00910000	-12.62918000
14.49999920	0.00000000	-115.42810000	-12.62918000
14.69999919	0.00000000	-115.42810000	-12.62918000
14.89999918	0.00000000	-115.42810000	-12.62918000
15.09999917	0.00000000	-115.42810000	-12.62918000
15.29999915	0.00000000	-115.42810000	-12.62918000
15.49999914	0.00000000	-117.00910000	-12.62918000
15.69999913	0.00000000	-117.00910000	-12.62918000
15.89999912	0.00000000	-117.00910000	-12.62918000
16.09999911	0.00000000	-117.00910000	-12.62918000
16.29999910	0.00000000	-118.59000000	-12.62918000
16.49999908	0.00000000	-118.59000000	-12.62918000
16.69999907	0.00000000	-117.00910000	-12.62918000
16.89999906	0.00000000	-117.00910000	-12.62918000
17.09999905	0.00000000	-115.42810000	-12.62918000
17.29999904	0.00000000	-115.42810000	-12.62918000
17.49999902	0.00000000	-113.84720000	-12.62918000
17.69999901	0.00000000	-112.26620000	-12.62918000
17.89999900	0.00000000	-112.26620000	-12.62918000
18.09999899	0.00000000	-110.68530000	-12.62918000
18.29999898	0.00000000	-112.26620000	-12.62918000
18.49999896	0.00000000	-113.84720000	-12.62918000
18.69999895	0.00000000	-117.00910000	-12.62918000
18.89999894	0.00000000	-118.59000000	-12.62918000
19.09999893	0.00000000	-121.75200000	-12.62918000
19.29999892	0.00000000	-123.33290000	-12.62918000
19.49999891	0.00000000	-121.75200000	-12.62918000
19.69999889	0.00000000	-120.17100000	-12.62918000
19.89999888	0.00000000	-117.00910000	-12.62918000
20.09999887	0.00000000	-112.26620000	-12.62918000
20.29999886	0.00000000	-109.10430000	-12.62918000
20.49999885	0.00000000	-105.94240000	-12.62918000
20.69999883	0.00000000	-104.36150000	-12.62918000
20.89999882	0.00000000	-105.94240000	-12.62918000
21.09999881	0.00000000	-107.52340000	-12.62918000
21.29999880	0.00000000	-112.26620000	-12.62918000
21.49999879	0.00000000	-118.59000000	-12.62918000
21.69999877	0.00000000	-123.33290000	-12.62918000
21.89999876	0.00000000	-126.49480000	-12.62918000
22.09999875	0.00000000	-128.07580000	-12.62918000
22.29999874	0.00000000	-126.49480000	-12.62918000
22.49999873	0.00000000	-123.33290000	-12.62918000
22.69999872	0.00000000	-117.00910000	-11.04823000
22.89999870	0.00000000	-110.68530000	-11.04823000
23.09999869	0.00000000	-105.94240000	-11.04823000
23.29999868	0.00000000	-102.78050000	-11.04823000
23.49999867	0.00000000	-104.36150000	-12.62918000
23.69999866	0.00000000	-105.94240000	-12.62918000
23.89999864	0.00000000	-110.68530000	-15.78494000
24.09999863	0.00000000	-115.42810000	-17.36589000
24.29999862	0.00000000	-120.17100000	-18.94685000
24.49999861	0.00000000	-124.91390000	-18.94685000
24.69999860	0.00000000	-124.91390000	-18.94685000
24.89999858	0.00000000	-124.91390000	-15.78494000
25.09999857	0.00000000	-121.75200000	-12.62918000
25.29999856	0.00000000	-117.00910000	-7.89247000
25.49999855	0.00000000	-113.84720000	-4.73671200
25.69999854	0.00000000	-110.68530000	-1.57480300
25.89999853	0.00000000	-109.10430000	0.00000000
26.09999851	0.00000000	-109.10430000	-1.57480300
26.29999850	0.00000000	-110.68530000	-4.73671200
26.49999849	0.00000000	-113.84720000	-11.04823000
26.69999848	0.00000000	-117.00910000	-18.94685000
26.89999847	0.00000000	-118.59000000	-26.83932000
27.09999845	0.00000000	-120.17100000	-31.57603000
27.29999844	0.00000000	-120.17100000	-31.57603000
27.49999843	0.00000000	-117.00910000	-30.00123000
27.69999842	0.00000000	-115.42810000	-25.26452000
27.89999841	0.00000000	-113.84720000	-15.78494000
28.09999839	0.00000000	-112.26620000	-4.73671200
28.29999838	0.00000000	-112.26620000	4.73671200
28.49999837	0.00000000	-112.26620000	11.04823000
28.69999836	0.00000000	-113.84720000	14.21014000
28.89999835	0.00000000	-115.42810000	11.04823000
29.09999834	0.00000000	-117.00910000	3.15575800
29.29999832	0.00000000	-118.59000000	-7.89247000
29.49999831	0.00000000	-118.59000000	-20.52780000
29.69999830	0.00000000	-117.00910000	-31.57603000
29.89999829	0.00000000	-115.42810000	-39.47465000
30.09999828	0.00000000	-115.42810000	-41.05561000
30.29999826	0.00000000	-113.84720000	-37.89370000
30.49999825	0.00000000	-113.84720000	-28.42027000
30.69999824	0.00000000	-113.84720000	-15.78494000
30.89999823	0.00000000	-113.84720000	-3.15575800
31.09999822	0.00000000	-113.84720000	6.31151500
31.29999820	0.00000000	-113.84720000	14.21014000
31.49999819	0.00000000	-112.26620000	14.21014000
31.69999818	0.00000000	-112.26620000	9.47342500
31.89999817	0.00000000	-112.26620000	0.00000000
32.09999816	0.00000000	-112.26620000	-11.04823000
32.29999815	0.00000000	-113.84720000	-23.68356000
32.49999813	0.00000000	-115.42810000	-31.57603000
32.69999812	0.00000000	-118.59000000	-36.31274000
32.89999811	0.00000000	-120.17100000	-34.73794000
33.09999810	0.00000000	-121.75200000	-28.42027000
33.29999809	0.00000000	-121.75200000	-18.94685000
33.49999807	0.00000000	-120.17100000	-9.47342500
33.69999806	0.00000000	-118.59000000	0.00000000
33.89999805	0.00000000	-113.84720000	4.73671200
34.09999804	0.00000000	-110.68530000	6.31151500
34.29999803	0.00000000	-105.94240000	1.57480300
34.49999801	0.00000000	-104.36150000	-6.31151500
34.69999800	0.00000000	-104.36150000	-14.21014000
34.89999799	0.00000000	-107.52340000	-22.10261000
35.09999798	0.00000000	-112.26620000	-28.42027000
35.29999797	0.00000000	-117.00910000	-30.00123000
35.49999796	0.00000000	-121.75200000	-26.83932000
35.69999794	0.00000000	-126.49480000	-20.52780000
35.89999793	0.00000000	-128.07580000	-11.04823000
36.09999792	0.00000000	-128.07580000	-3.15575800
36.29999791	0.00000000	-124.91390000	3.15575800
36.49999790	0.00000000	-118.59000000	4.73671200
36.69999788	0.00000000	-112.26620000	3.15575800
36.89999787	0.00000000	-105.94240000	-3.15575800
37.09999786	0.00000000	-102.78050000	-11.04823000
37.29999785	0.00000000	-99.61245000	-18.94685000
37.49999784	0.00000000	-101.19960000	-26.83932000
37.69999782	0.00000000	-104.36150000	-31.57603000
37.89999781	0.00000000	-110.68530000	-30.00123000
38.09999780	0.00000000	-117.00910000	-26.83932000
38.29999779	0.00000000	-123.33290000	-18.94685000
38.49999778	0.00000000	-128.07580000	-11.04823000
38.69999777	0.00000000	-129.65670000	-3.15575800
38.89999775	0.00000000	-126.49480000	3.15575800
39.09999774	0.00000000	-123.33290000	4.73671200
39.29999773	0.00000000	-117.00910000	3.15575800
39.49999772	0.00000000	-110.68530000	-1.57480300
39.69999771	0.00000000	-105.94240000	-7.89247000
39.89999769	0.00000000	-102.78050000	-15.78494000
40.09999768	0.00000000	-102.78050000	-23.68356000
40.29999767	0.00000000	-104.36150000	-26.83932000
40.49999766	0.00000000	-107.52340000	-26.83932000
40.69999765	0.00000000	-112.26620000	-25.26452000
40.89999763	0.00000000	-117.00910000	-20.52780000
41.09999762	0.00000000	-120.17100000	-15.78494000
41.29999761	0.00000000	-123.33290000	-9.47342500
41.49999760	0.00000000	-123.33290000	-4.73671200
41.69999759	0.00000000	-120.17100000	-1.57480300
41.89999758	0.00000000	-117.00910000	-1.57480300
42.09999756	0.00000000	-113.84720000	-3.15575800
42.29999755	0.00000000	-110.68530000	-6.31151500
42.49999754	0.00000000	-109.10430000	-11.04823000
42.69999753	0.00000000	-109.10430000	-14.21014000
42.89999752	0.00000000	-110.68530000	-17.36589000
43.09999750	0.00000000	-113.84720000	-20.52780000
43.29999749	0.00000000	-117.00910000	-20.52780000
43.49999748	0.00000000	-117.00910000	-20.52780000
43.69999747	0.00000000	-117.00910000	-18.94685000
43.89999746	0.00000000	-115.42810000	-15.78494000
44.09999744	0.00000000	-115.42810000	-12.62918000
44.29999743	0.00000000	-112.26620000	-9.47342500
44.49999742	0.00000000	-110.68530000	-7.89247000
44.69999741	0.00000000	-109.10430000	-4.73671200
44.89999740	0.00000000	-110.68530000	-6.31151500
45.09999739	0.00000000	-112.26620000	-6.31151500
45.29999737	0.00000000	-115.42810000	-7.89247000
45.49999736	0.00000000	-117.00910000	-11.04823000
45.69999735	0.00000000	-120.17100000	-14.21014000
45.89999734	0.00000000	-120.17100000	-15.78494000
46.09999733	0.00000000	-120.17100000	-18.94685000
46.29999731	0.00000000	-118.59000000	-18.94685000
46.49999730	0.00000000	-115.42810000	-18.94685000
46.69999729	0.00000000	-112.26620000	-17.36589000
46.89999728	0.00000000	-109.10430000	-15.78494000
47.09999727	0.00000000	-107.52340000	-12.62918000
47.29999725	0.00000000	-107.52340000	-9.47342500
47.49999724	0.00000000	-109.10430000	-7.89247000
47.69999723	0.00000000	-112.26620000	-7.89247000
47.89999722	0.00000000	-113.84720000	-7.89247000
48.09999721	0.00000000	-117.00910000	-9.47342500
48.29999720	0.00000000	-118.59000000	-9.47342500
48.49999718	0.00000000	-118.59000000	-12.62918000
48.69999717	0.00000000	-118.59000000	-14.21014000
48.89999716	0.00000000	-117.00910000	-15.78494000
49.09999715	0.00000000	-115.42810000	-17.36589000
49.29999714	0.00000000	-113.84720000	-17.36589000
49.49999712	0.00000000	-112.26620000	-15.78494000
49.69999711	0.00000000	-112.26620000	-14.21014000
49.89999710	0.00000000	-112.26620000	-12.62918000
50.09999709	0.00000000	-112.26620000	-12.62918000
50.29999708	0.00000000	-113.84720000	-11.04823000
50.49999706	0.00000000	-113.84720000	-11.04823000
50.69999705	0.00000000	-113.84720000	-11.04823000
50.89999704	0.00000000	-115.42810000	-11.04823000
51.09999703	0.00000000	-115.42810000	-11.04823000
51.29999702	0.00000000	-113.84720000	-12.62918000
51.49999701	0.00000000	-113.84720000	-12.62918000
51.69999699	0.00000000	-113.84720000	-14.21014000
51.89999698	0.00000000	-113.84720000	-14.21014000
52.09999697	0.00000000	-113.84720000	-12.62918000
52.29999696	0.00000000	-115.42810000	-12.62918000
52.49999695	0.00000000	-115.42810000	-12.62918000
52.69999693	0.00000000	-115.42810000	-12.62918000
52.89999692	0.00000000	-113.84720000	-12.62918000
53.09999691	0.00000000	-113.84720000	-12.62918000
53.29999690	0.00000000	-113.84720000	-12.62918000
53.49999689	0.00000000	-112.26620000	-14.21014000
53.69999687	0.00000000	-112.26620000	-14.21014000
53.89999686	0.00000000	-112.26620000	-14.21014000
54.09999685	0.00000000	-112.26620000	-14.21014000
54.29999684	0.00000000	-113.84720000	-12.62918000
54.49999683	0.00000000	-115.42810000	-12.62918000
54.69999682	0.00000000	-115.42810000	-11.04823000
54.89999680	0.00000000	-115.42810000	-9.47342500
55.09999679	0.00000000	-115.42810000	-9.47342500
55.29999678	0.00000000	-113.84720000	-9.47342500
55.49999677	0.00000000	-112.26620000	-11.04823000
55.69999676	0.00000000	-110.68530000	-12.62918000
55.89999674	0.00000000	-109.10430000	-14.21014000
56.09999673	0.00000000	-109.10430000	-15.78494000
56.29999672	0.00000000	-112.26620000	-17.36589000
56.49999671	0.00000000	-113.84720000	-17.36589000
56.69999670	0.00000000	-115.42810000	-15.78494000
56.89999668	0.00000000	-117.00910000	-14.21014000
57.09999667	0.00000000	-118.59000000	-11.04823000
57.29999666	0.00000000	-117.00910000	-9.47342500
57.49999665	0.00000000	-115.42810000	-7.89247000
57.69999664	0.00000000	-113.84720000	-7.89247000
57.89999663	0.00000000	-110.68530000	-9.47342500
58.09999661	0.00000000	-109.10430000	-11.04823000
58.29999660	0.00000000	-107.52340000	-12.62918000
58.49999659	0.00000000	-109.10430000	-15.78494000
58.69999658	0.00000000	-110.68530000	-15.78494000
58.89999657	0.00000000	-112.26620000	-17.36589000
59.09999655	0.00000000	-117.00910000	-17.36589000
59.29999654	0.00000000	-120.17100000	-15.78494000
59.49999653	0.00000000	-118.59000000	-12.62918000
59.69999652	0.00000000	-118.59000000	-11.04823000
59.89999651	0.00000000	-117.00910000	-9.47342500
60.09999649	0.00000000	-113.84720000	-9.47342500
60.29999648	0.00000000	-110.68530000	-9.47342500
60.49999647	0.00000000	-107.52340000	-9.47342500
60.69999646	0.00000000	-105.94240000	-11.04823000
60.89999645	0.00000000	-105.94240000	-14.21014000
61.09999644	0.00000000	-109.10430000	-14.21014000
61.29999642	0.00000000	-110.68530000	-15.78494000
61.49999641	0.00000000	-115.42810000	-15.78494000
61.69999640	0.00000000	-120.17100000	-15.78494000
61.89999639	0.00000000	-123.33290000	-14.21014000
62.09999638	0.00000000	-123.33290000	-12.62918000
62.29999636	0.00000000	-121.75200000	-11.04823000
62.49999635	0.00000000	-117.00910000	-11.04823000
62.69999634	0.00000000	-112.26620000	-9.47342500
62.89999633	0.00000000	-107.52340000	-9.47342500
63.09999632	0.00000000	-104.36150000	-11.04823000
63.29999630	0.00000000	-102.78050000	-11.04823000
63.49999629	0.00000000	-104.36150000	-12.62918000
63.69999628	0.00000000	-107.52340000	-14.21014000
63.89999627	0.00000000	-113.84720000	-14.21014000
64.09999626	0.00000000	-118.59000000	-15.78494000
64.29999625	0.00000000	-121.75200000	-15.78494000
64.49999623	0.00000000	-123.33290000	-14.21014000
64.69999622	0.00000000	-123.33290000	-12.62918000
64.89999621	0.00000000	-121.75200000	-11.04823000
65.09999620	0.00000000	-117.00910000	-11.04823000
65.29999619	0.00000000	-112.26620000	-9.47342500
65.49999617	0.00000000	-107.52340000	-9.47342500
65.69999616	0.00000000	-102.78050000	-9.47342500
65.89999615	0.00000000	-102.78050000	-11.04823000
66.09999614	0.00000000	-102.78050000	-12.62918000
66.29999613	0.00000000	-104.36150000	-14.21014000
66.49999611	0.00000000	-109.10430000	-15.78494000
66.69999610	0.00000000	-113.84720000	-17.36589000
66.89999609	0.00000000	-118.59000000	-17.36589000
67.09999608	0.00000000	-120.17100000	-15.78494000
67.29999607	0.00000000	-120.17100000	-14.21014000
67.49999606	0.00000000	-118.59000000	-12.62918000
67.69999604	0.00000000	-115.42810000	-11.04823000
67.89999603	0.00000000	-112.26620000	-7.89247000
68.09999602	0.00000000	-109.10430000	-7.89247000
68.29999601	0.00000000	-107.52340000	-7.89247000
68.49999600	0.00000000	-105.94240000	-9.47342500
68.69999598	0.00000000	-107.52340000	-11.04823000
68.89999597	0.00000000	-109.10430000	-12.62918000
69.09999596	0.00000000	-110.68530000	-14.21014000
69.29999595	0.00000000	-113.84720000	-15.78494000
69.49999594	0.00000000	-115.42810000	-17.36589000
69.69999592	0.00000000	-115.42810000	-17.36589000
69.89999591	0.00000000	-115.42810000	-15.78494000
