Time	Channel A	Channel B
(us)	(V)	(mV)

-4.59999956	0.00000000	37.68455000
-4.39999957	0.00000000	37.28469000
-4.19999958	0.00000000	37.68455000
-3.99999959	0.00000000	38.04749000
-3.79999960	0.00000000	38.09670000
-3.59999962	0.00000000	38.09670000
-3.39999963	0.00000000	38.09670000
-3.19999964	0.00000000	38.09670000
-2.99999965	0.00000000	38.09670000
-2.79999966	0.00000000	38.09670000
-2.59999968	0.00000000	38.09670000
-2.39999969	0.00000000	38.09670000
-2.19999970	0.00000000	38.09670000
-1.99999971	0.00000000	38.09670000
-1.79999972	0.00000000	38.04749000
-1.59999973	0.00000000	37.63533000
-1.39999975	0.00000000	36.87254000
-1.19999976	0.00000000	36.87254000
-0.99999977	0.00000000	37.63533000
-0.79999978	0.00000000	37.99828000
-0.59999979	0.00000000	37.63533000
-0.39999981	0.17531990	36.82332000
-0.19999982	0.52657480	36.46038000
0.00000017	0.87844490	36.82332000
0.20000016	1.05376500	37.58612000
0.40000015	0.87844490	37.58612000
0.60000013	0.52657480	36.82332000
0.80000012	-0.35125490	36.46038000
1.00000011	-1.22970000	36.82332000
1.20000010	-2.28408000	37.63533000
1.40000009	-2.81127000	37.99828000
1.60000008	-2.63533500	37.63533000
1.80000006	-1.58095500	36.87254000
2.00000005	0.17531990	36.82332000
2.20000004	2.28408000	37.17397000
2.40000003	4.21690500	36.82332000
2.60000002	5.27128500	36.82332000
2.80000000	5.09534900	37.12475000
2.99999999	3.51377900	36.36196000
3.19999998	0.52657480	35.64837000
3.39999997	-2.81127000	36.41117000
3.59999996	-5.97379400	37.58612000
3.79999994	-7.73129900	38.04749000
3.99999993	-7.73129900	38.09670000
4.19999992	-5.62254000	38.09670000
4.39999991	-1.93282500	38.09670000
4.59999990	2.63533500	38.09670000
4.79999989	6.50098400	38.04749000
4.99999987	8.96099900	37.63533000
5.19999986	9.31225400	36.82332000
5.39999985	7.20410900	36.41117000
5.59999984	3.16252500	36.36196000
5.79999983	-1.58095500	36.41117000
5.99999981	-5.97379400	36.82332000
6.19999980	-8.78567900	37.63533000
6.39999979	-9.31225400	38.04749000
6.59999978	-7.73129900	38.14591000
6.79999977	-4.21690500	38.50886000
6.99999975	0.17531990	38.85950000
7.19999974	4.39283900	38.04749000
7.39999973	7.02817400	36.87254000
7.59999972	7.73129900	36.41117000
7.79999971	6.50098400	36.41117000
7.99999970	3.86565000	36.77411000
8.19999968	0.52657480	37.22318000
8.39999967	-2.45940000	37.23548000
8.59999966	-4.56816000	37.68455000
8.79999965	-5.09534900	38.04749000
8.99999964	-4.39283900	38.09670000
9.19999962	-2.81127000	38.04749000
9.39999961	-0.87844490	37.63533000
9.59999960	1.05376500	36.82332000
9.79999959	2.10814500	36.46038000
9.99999958	2.45940000	36.82332000
10.19999956	2.10814500	37.63533000
10.39999955	1.40563500	37.99828000
10.59999954	0.52657480	37.63533000
10.79999953	-0.35125490	36.87254000
10.99999952	-0.87844490	36.87254000
